タイトル,順位,得意先コード,得意先名称,得意先名称２,ランク,重点,業態,担当者,カテゴリー名,地区名称,電話番号,住所１,住所２,住所３,売上金額,粗利金額,前年対比率,前年売上,前年粗利,前々年売上,前々年粗利
"	【売上金額／ベスト順】    25/02/01～26/01/31",3735,"	0082541","	辻　文吾　　　　　　　　　ＣＬ","	","	","	","	その他","	田邉ﾒﾃﾞｨｱ","	メディア兵庫","	兵庫","	08043968538","	兵庫県　加西市両月町３１４－１","	","	",0,0,.00,0,0,7300,2268
"	【売上金額／ベスト順】    25/02/01～26/01/31",3736,"	0080598","	千田　敏夫　　　　　　　　ＣＬ","	","	","	","	生産者","	津田ﾒﾃﾞｨｱ","	メディア岩手","	岩手","	0197735508","	岩手県　北上市和賀町岩崎","	３２－３７","	",0,0,.00,0,0,7300,1120
"	【売上金額／ベスト順】    25/02/01～26/01/31",3737,"	0082585","	藤田　幸子　　　　　　　　ＣＬ","	","	","	","	","	田邉ﾒﾃﾞｨｱ","	メディア愛媛","	愛媛","	09059175433","	愛媛県　今治市湊町１－２－３","	","	",0,0,.00,0,0,7200,1632
"	【売上金額／ベスト順】    25/02/01～26/01/31",3738,"	0077888","	田中　和夫              ＣＬ","	","	","	","	生産者","	小河西ﾒﾃﾞｨ","	メディア北海道","	北海道","	0164252390","	北海道　深川市音江町字広里","	　　　　１９５番地","	",0,0,.00,0,0,7200,-2300
"	【売上金額／ベスト順】    25/02/01～26/01/31",3739,"	0080412","	（株）太田屋　　　　　　　ＣＬ","	","	","	","	","	小河東ﾒﾃﾞｨ","	メディア静岡","	静岡","	0545521019","	静岡県　富士市浅間本町","	　　　　１－３０","	",0,0,.00,0,0,7100,2931
"	【売上金額／ベスト順】    25/02/01～26/01/31",3740,"	0096280","	畑田米穀店　　　　　　　　ＣＬ","	","	","	","	小売店","	小西ﾒﾃﾞｨｱ","	メディア長崎","	長崎","	0958612070","	長崎県　長崎市大谷町４－２９","	","	",0,0,.00,0,0,7100,2645
"	【売上金額／ベスト順】    25/02/01～26/01/31",3741,"	0083119","	冨田酒造（有）　　　　　　ＣＬ","	","	","	","	その他","	米原ﾒﾃﾞｨｱ","	メディア滋賀","	滋賀","	0749822013","	滋賀県　長浜市木之本町木之本","	　　　　１１０７","	",0,0,.00,0,0,6900,3746
"	【売上金額／ベスト順】    25/02/01～26/01/31",3742,"	0043008","	岸田米穀　本店","	","	","	","	小売店","	田中ﾒﾃﾞｨｱ","	メディア大阪","	大阪","	0723314791","	大阪府　松原市天美東","	　　　　８－８－６","	",0,0,.00,0,0,6900,2831
"	【売上金額／ベスト順】    25/02/01～26/01/31",3743,"	0076761","	古村　ふじ子　　　　　　　ＣＬ","	","	","	","	小売店","	小河東ﾒﾃﾞｨ","	メディア青森","	青森","	0172622294","	青森県　青森市浪岡高屋敷","	　　　　宅社元５","	",0,0,.00,0,0,6900,1380
"	【売上金額／ベスト順】    25/02/01～26/01/31",3744,"	0078604","	船橋屋","	","	","	","	小売店","	小河東ﾒﾃﾞｨ","	メディア千葉","	千葉","	0432221488","	千葉県　千葉市中央区院内","	　　　　２－１６－２４","	",0,0,.00,0,0,6750,2280
"	【売上金額／ベスト順】    25/02/01～26/01/31",3745,"	0081301","	アグリーホンマ　本間　　　ＣＬ","	","	","	","	生産者","	小河東ﾒﾃﾞｨ","	メディア新潟","	新潟","	0257242959","	新潟県　柏崎市長崎８８８番地","	","	",0,0,.00,0,0,6750,1886
"	【売上金額／ベスト順】    25/02/01～26/01/31",3746,"	0082424","	飯野　栄子　            ＣＬ","	","	","	","	生産者","	斎藤ﾒﾃﾞｨｱ","	メディア群馬","	群馬","	0279245792","	群馬県　渋川市有馬１２１５－１","	","	",0,0,.00,0,0,6730,3782
"	【売上金額／ベスト順】    25/02/01～26/01/31",3747,"	0083075","	川端　勝利　　　　　　　　ＣＬ","	","	","	","	生産者","	田邉ﾒﾃﾞｨｱ","	メディア兵庫","	兵庫","	0796421040","	兵庫県　豊岡市日高町堀４２０","	","	",0,0,.00,0,0,6680,3020
"	【売上金額／ベスト順】    25/02/01～26/01/31",3748,"	0080186","	ＮＰＯ法人むく　佐藤孝　　ＣＬ","	","	","	","	その他","	斎藤ﾒﾃﾞｨｱ","	メディア２３区","	東京","	0333935522","	東京都　杉並区阿佐谷南3-9-2","	　　　　新光ハイツ１－Ｄ","	",0,0,.00,0,0,6400,3200
"	【売上金額／ベスト順】    25/02/01～26/01/31",3749,"	0088072","	こだわりの米　小野屋","	","	","	","	小売店","	小西ﾒﾃﾞｨｱ","	メディア福岡","	福岡","	0928825704","	福岡県　福岡市西区内浜","	　　　　１－１４－６","	",0,0,.00,0,0,6400,-2300
"	【売上金額／ベスト順】    25/02/01～26/01/31",3750,"	0070804","	（有）今利商店　　　　　　ＣＬ","	","	","	","	小売店","	米原ﾒﾃﾞｨｱ","	メディア滋賀","	滋賀","	0748820016","	滋賀県　甲賀市信楽町長野","	　　　　１１５４","	",0,0,.00,0,0,6300,1458
"	【売上金額／ベスト順】    25/02/01～26/01/31",3751,"	0083090","	百姓楽舎　鎌倉可絵　　　　ＣＬ","	","	","	","	生産者","	田中ﾒﾃﾞｨｱ","	メディア和歌山","	和歌山","	09084841863","	和歌山県　田辺市中辺路町温川","	　　　　　９５－１","	",0,0,.00,0,0,6300,1458
"	【売上金額／ベスト順】    25/02/01～26/01/31",3752,"	0018016","	ライスショップみなみの　　ＣＬ","	","	","	","	小売店","	田中ﾒﾃﾞｨｱ","	メディア大阪","	大阪","	0669317701","	大阪府　大阪市城東区今福西","	　　　　４－１－２９","	",0,0,.00,0,0,6100,2375
"	【売上金額／ベスト順】    25/02/01～26/01/31",3753,"	0082566","	（株）ﾌｧｰﾑﾌﾚｯｼｭﾔﾏｻﾞｷ  　ＣＬ","	","	","	","	生産者","	山本","	山本　新潟","	新潟","	0256557043","	新潟県　三条市渡前９０３番地","	","	",0,0,.00,0,0,6000,2145
"	【売上金額／ベスト順】    25/02/01～26/01/31",3754,"	0061506","	千葉県産米需要拡大推進協議会長","	","	","	","	その他","	小河東ﾒﾃﾞｨ","	メディア千葉","	千葉","	0432232830","	千葉県　千葉市中央区市場町1-1","	　千葉県農林水産部生産振興課内","	",0,0,.00,0,0,6000,2100
"	【売上金額／ベスト順】    25/02/01～26/01/31",3755,"	0099655","	アマゾンジャパン　合同会社","	","	","	","	取扱店","	ＷＥＢ","	ＷＥＢ木村拓","	東京","	0113509658","	東京都　目黒区下目黒１－８－１","	","	",0,0,.00,0,0,5938,4418
"	【売上金額／ベスト順】    25/02/01～26/01/31",3756,"	0071702","	（有）カネモト機械工業所　ＣＬ","	","	","	","	小売店","	田邉ﾒﾃﾞｨｱ","	メディア山口","	山口","	0832523981","	山口県　下関市武久町","	　　　２－１５－８武久バス停前","	",0,0,.00,0,0,5860,1000
"	【売上金額／ベスト順】    25/02/01～26/01/31",3757,"	0082497","	芦沢啓治建築設計事務所　　ＣＬ","	","	","	","	その他","	斎藤ﾒﾃﾞｨｱ","	メディア２３区","	東京","	09022690840","	東京都　文京区小石川","	３－３１－７","	",0,0,.00,0,0,5700,1332
"	【売上金額／ベスト順】    25/02/01～26/01/31",3758,"	0073045","	岩村　行康","	","	","	","	小売店","	小西ﾒﾃﾞｨｱ","	メディア佐賀","	佐賀","	0955773226","	佐賀県　唐津市鏡２８５５－２","	","	",0,0,.00,0,0,5680,1280
"	【売上金額／ベスト順】    25/02/01～26/01/31",3759,"	0043049","	荘園米穀店　　　　　　　　ＣＬ","	","	","	","	小売店","	田中ﾒﾃﾞｨｱ","	メディア大阪","	大阪","	0723311095","	大阪府　松原市天美東","	　　　　６－１８－３５","	",0,0,.00,0,0,5650,2130
"	【売上金額／ベスト順】    25/02/01～26/01/31",3760,"	0073575","	相川米穀店","	","	","	","	小売店","	小西ﾒﾃﾞｨｱ","	メディア熊本","	熊本","	0968433119","	熊本県　山鹿市熊入町２５４－６","	","	",0,0,.00,0,0,5550,1608
"	【売上金額／ベスト順】    25/02/01～26/01/31",3761,"	0082182","	宮地嶽神社　　　　　　　　ＣＬ","	","	","	","	小売店","	小西ﾒﾃﾞｨｱ","	メディア福岡","	福岡","	0940520016","	福岡県　福津市宮司元町７－１","	","	",0,0,.00,0,0,5500,2416
"	【売上金額／ベスト順】    25/02/01～26/01/31",3762,"	0082580","	（株）エムテートリマツ","	","	","	","	その他","	小河東ﾒﾃﾞｨ","	メディア新潟","	新潟","	0256632184","	新潟県　燕市蔵関３５１","	","	",0,0,.00,0,0,5500,1780
"	【売上金額／ベスト順】    25/02/01～26/01/31",3763,"	0010018","	アルインコ（株）","	","	","	","	ﾎｰﾑｾﾝﾀｰ","	田中ﾒﾃﾞｨｱ","	量販（西）","	大阪","	0676362340","	大阪府　大阪市中央区高麗橋","	　　　　４－４－９","	　　　　淀屋橋ダイビル",0,0,.00,0,0,5400,1520
"	【売上金額／ベスト順】    25/02/01～26/01/31",3764,"	0071954","	（有）グリーンサービス　　ＣＬ","	","	","	","	生産者","	田邉ﾒﾃﾞｨｱ","	メディア鳥取","	鳥取","	0858433214","	鳥取県　東伯郡三朝町本泉３８１","	","	",0,0,.00,0,0,5400,1500
"	【売上金額／ベスト順】    25/02/01～26/01/31",3765,"	0077995","	酒田市立南平田小学校　　　ＣＬ","	","	","	","	その他","	津田ﾒﾃﾞｨｱ","	メディア山形","	山形","	0234522009","	山形県　酒田市飛鳥字腰巻９９","	","	",0,0,.00,0,0,5400,660
"	【売上金額／ベスト順】    25/02/01～26/01/31",3766,"	0081114","	マルト鰹節（株）　　　　　ＣＬ","	","	","	","	小売店","	森田","	森田 ｲﾝﾊﾟﾙｽ","	奈良","	0743567549","	奈良県　大和郡山市馬司町","	　　　　６４２－２","	",0,0,.00,0,0,5350,2330
"	【売上金額／ベスト順】    25/02/01～26/01/31",3767,"	0022048","	（有）東元米穀店","	","	","	","	小売店","	見上","	見上　一般","	大阪","	0666610140","	大阪府　大阪市西成区橘","	　　　　３－１２－６","	",0,0,.00,0,0,5140,1760
"	【売上金額／ベスト順】    25/02/01～26/01/31",3768,"	0088481","	赤瀬米店　　　　　　　　　ＣＬ","	","	","	","	小売店","	小西ﾒﾃﾞｨｱ","	メディア福岡","	福岡","	0936910027","	福岡県　北九州市八幡西区東筑","	　　　　２－９－１","	",0,0,.00,0,0,5100,1752
"	【売上金額／ベスト順】    25/02/01～26/01/31",3769,"	0082425","	森　桂子　　　　　　　　　ＣＬ","	","	","	","	生産者","	田邉ﾒﾃﾞｨｱ","	メディア兵庫","	兵庫","	08014086345","	兵庫県　赤穂郡上郡町金出地","	　　　　７０７","	",0,0,.00,0,0,5080,2548
"	【売上金額／ベスト順】    25/02/01～26/01/31",3770,"	0082576","	結城　みはる　　　　　　　ＣＬ","	","	","	","	その他","	米原ﾒﾃﾞｨｱ","	メディア愛知","	愛知","	0561736831","	愛知県　日進市岩崎町新明","	　　　　９－２４","	",0,0,.00,0,0,4700,2472
"	【売上金額／ベスト順】    25/02/01～26/01/31",3771,"	0083135","	（有）エド　　　　　　　　ＣＬ","	","	","	","	小売店","	小西ﾒﾃﾞｨｱ","	メディア大分","	大分","	0975823801","	大分県　由布市庄内町庄内原","	　　　　２９４－３","	",0,0,.00,0,0,4600,1780
"	【売上金額／ベスト順】    25/02/01～26/01/31",3772,"	0071935","	（有）自然村　　　　　　　ＣＬ","	","	","	","	生産者","	田邉ﾒﾃﾞｨｱ","	メディア岡山","	岡山","	0866992467","	岡山県　総社市美袋１７７５－１","	","	",0,0,.00,0,0,4400,1950
"	【売上金額／ベスト順】    25/02/01～26/01/31",3773,"	0083152","	吉岡　良治　　　　　　　　ＣＬ","	","	","	","	生産者","	小西ﾒﾃﾞｨｱ","	メディア熊本","	熊本","	0964480165","	熊本県　下益城郡美里町川越","	　　　　３４９９","	",0,0,.00,0,0,4300,1708
"	【売上金額／ベスト順】    25/02/01～26/01/31",3774,"	0083157","	たにぐちファームズ　　　　ＣＬ","	蓮田弘一","	","	","	生産者","	米原ﾒﾃﾞｨｱ","	メディア愛知","	愛知","	09066440357","	愛知県　尾張旭市西の野町","	　　　　３－６５－１","	",0,0,.00,0,0,4300,1708
"	【売上金額／ベスト順】    25/02/01～26/01/31",3775,"	0083167","	保木井　昌之　　　　　　　ＣＬ","	","	","	","	生産者","	小西ﾒﾃﾞｨｱ","	メディア大分","	大分","	09098685092","	大分県　由布市湯布院町川西","	　　　　２５８２－２","	",0,0,.00,0,0,4300,1708
"	【売上金額／ベスト順】    25/02/01～26/01/31",3776,"	0082632","	（株）創造企画　　　　　　ＣＬ","	","	","	","	その他","	小河西ﾒﾃﾞｨ","	メディア北海道","	北海道","	09033961278","	北海道　北斗市七重浜","	　　　　７－１１－１","	",0,0,.00,0,0,4300,1472
"	【売上金額／ベスト順】    25/02/01～26/01/31",3777,"	0080622","	藤原　淳　　　　　　　　　ＣＬ","	","	","	","	不明","	津田ﾒﾃﾞｨｱ","	メディア岩手","	岩手","	09070689334","	岩手県　奥州市水沢黒石町","	　　　　字鵜ノ木新田７９","	",0,0,.00,0,0,4300,966
"	【売上金額／ベスト順】    25/02/01～26/01/31",3778,"	0083169","	マココロ（株）　　　　　　ＣＬ","	","	","	","	小売店","	田中ﾒﾃﾞｨｱ","	メディア大阪","	大阪","	0728251255","	大阪府　寝屋川市河北東町","	　　　　１－２５","	",0,0,.00,0,0,4200,2210
"	【売上金額／ベスト順】    25/02/01～26/01/31",3779,"	0078856","	合同会社ＣＲＥＥＫ","	","	","	","	その他","	斎藤ﾒﾃﾞｨｱ","	メディア秋田","	秋田","	0188534009","	秋田県　秋田市飯島西袋","	　　　　２－２－３６","	",0,0,.00,0,0,3810,1830
"	【売上金額／ベスト順】    25/02/01～26/01/31",3780,"	0083149","	田中　理江　　　　　　　　ＣＬ","	","	","	","	生産者","	田中ﾒﾃﾞｨｱ","	メディア奈良","	奈良","	09020630409","	奈良県　奈良市古市町","	　　　　２１３９－４６","	",0,0,.00,0,0,3600,1343
"	【売上金額／ベスト順】    25/02/01～26/01/31",3781,"	0082603","	朝日アグリア（株）","	","	","	","	その他","	斎藤ﾒﾃﾞｨｱ","	メディア埼玉","	埼玉","	0274526580","	埼玉県　児玉郡神川町渡瀬２２２","	","	",0,0,.00,0,0,3536,440
"	【売上金額／ベスト順】    25/02/01～26/01/31",3782,"	0088542","	宮野　博保　　　　　　　　ＣＬ","	","	","	","	生産者","	田邉ﾒﾃﾞｨｱ","	メディア広島","	広島","	0847682456","	広島県　府中市阿字町","	　　　　１０８８－１","	",0,0,.00,0,0,3490,840
"	【売上金額／ベスト順】    25/02/01～26/01/31",3783,"	0083093","	一般社団法人夢追舎　長田順也CL","	","	","	","	その他","	斎藤ﾒﾃﾞｨｱ","	メディア２３区","	東京","	09099495395","	東京都　品川区北品川5-18-19","	ｽｶｲｺｰﾄｸﾞﾗﾝﾒｿﾞﾝ御殿山301","	",0,0,.00,0,0,3200,740
"	【売上金額／ベスト順】    25/02/01～26/01/31",3784,"	0079768","	ふたご営農組合　　　　　　ＣＬ","	","	","	","	生産者","	小西ﾒﾃﾞｨｱ","	メディア大分","	大分","	08054214482","	大分県　豊後高田市上香々地","	　　　　４８１７","	",0,0,.00,0,0,3100,1480
"	【売上金額／ベスト順】    25/02/01～26/01/31",3785,"	0082522","	（株）齊藤商会　長野営業所 CL","	","	","	","	その他","	斎藤ﾒﾃﾞｨｱ","	メディア長野","	長野","	0262345692","	長野県　長野市三輪","	　　　　８－５１－３８","	",0,0,.00,0,0,3000,950
"	【売上金額／ベスト順】    25/02/01～26/01/31",3786,"	0082581","	三浦　博満　　　　　　　　ＣＬ","	","	","	","	生産者","	小西ﾒﾃﾞｨｱ","	メディア熊本","	熊本","	09025876637","	熊本県　阿蘇市赤水４０７－５","	","	",0,0,.00,0,0,3000,950
"	【売上金額／ベスト順】    25/02/01～26/01/31",3787,"	0020503","	（株）パシフィック","	","	","	","	小売店","	森田","	森田 ｲﾝﾊﾟﾙｽ","	大阪","	0666946811","	大阪府　大阪市住吉区山之内","	　　　　１－２２－２２","	",0,0,.00,0,0,2960,520
"	【売上金額／ベスト順】    25/02/01～26/01/31",3788,"	0088021","	水源茶屋　　　　　　　　　ＣＬ","	","	","	","	小売店","	小西ﾒﾃﾞｨｱ","	メディア熊本","	熊本","	0967623318","	熊本県　阿蘇郡南阿蘇村白川","	　　　　５３４－２","	",0,0,.00,0,0,2900,1000
